,status_msg,order_id,status,symbol,amount,trade_amount,trade_price,order_type,direction,offset_flag,price,price_type,datetime,secondary_order_id
778,,1090539781,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:14:44,1090539781
779,其他错误,1090539783,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:14:44,1090539783
780,,1090539782,,600857.SH,2300,2300,6.11,24,48,49,6.11,50,20241016 13:14:44,1090539782
781,,1090539784,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:14:45,1090539784
782,,1090539788,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:14:47,1090539788
783,,1090539789,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:14:48,1090539789
784,,1090539790,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:14:48,1090539790
785,其他错误,1090539794,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:14:49,1090539794
786,,1090539796,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:14:51,1090539796
787,,1090539797,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:14:52,1090539797
788,其他错误,1090539808,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:14:53,1090539808
789,,1090539811,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:16:30,1090539811
790,,1090539812,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:14:55,1090539812
791,其他错误,1090539816,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:14:58,1090539816
792,,1090539818,,300665.SZ,1500,0,0.0,24,48,49,6.34,50,20241016 13:14:59,1090539818
793,,1090539819,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:14:59,1090539819
794,,1090539832,,300665.SZ,2300,2300,6.34,24,48,49,6.34,50,20241016 13:15:01,1090539832
795,其他错误,1090539831,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:01,1090539831
796,,1090539834,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:15:01,1090539834
797,,1090539839,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:15:03,1090539839
798,其他错误,1090539835,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:03,1090539835
799,,1090539840,,300955.SZ,600,600,14.59,23,48,48,14.59,50,20241016 13:15:04,1090539840
800,,1090539841,,300877.SZ,700,200,13.08,23,48,48,13.08,50,20241016 13:15:04,1090539841
801,其他错误,1090539845,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:07,1090539845
802,,1090539847,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:15:07,1090539847
803,其他错误,1090539848,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:07,1090539848
804,,1090539849,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:15:08,1090539849
805,其他错误,1090539851,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:09,1090539851
806,,1090539856,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:16:48,1090539856
807,,1090539859,,301273.SZ,500,0,0.0,24,48,49,17.44,50,20241016 13:15:15,1090539859
808,其他错误,1090539857,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:15,1090539857
809,其他错误,1090539862,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:16,1090539862
810,其他错误,1090539865,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:17,1090539865
811,其他错误,1090539867,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:18,1090539867
812,其他错误,1090539874,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:21,1090539874
813,其他错误,1090539881,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:24,1090539881
814,其他错误,1090539885,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:25,1090539885
815,其他错误,1090539889,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:26,1090539889
816,其他错误,1090539888,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:26,1090539888
817,其他错误,1090539891,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:28,1090539891
818,其他错误,1090539893,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:29,1090539893
819,其他错误,1090539909,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:17:06,1090539909
820,其他错误,1090539910,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:32,1090539910
821,其他错误,1090539911,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:32,1090539911
822,其他错误,1090539912,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:33,1090539912
823,其他错误,1090539914,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:35,1090539914
824,其他错误,1090539916,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:35,1090539916
825,其他错误,1090539925,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:37,1090539925
826,其他错误,1090539924,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:37,1090539924
827,其他错误,1090539926,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:38,1090539926
828,其他错误,1090539928,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:39,1090539928
829,其他错误,1090539930,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:41,1090539930
830,其他错误,1090539939,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:46,1090539939
831,其他错误,1090539938,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:46,1090539938
832,其他错误,1090539941,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:46,1090539941
833,其他错误,1090539942,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:47,1090539942
834,其他错误,1090539945,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:48,1090539945
835,其他错误,1090539947,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:49,1090539947
836,其他错误,1090539948,其他错误,301273.SZ,900,0,0.0,24,48,49,17.44,50,20241016 13:15:50,1090539948
837,其他错误,1090539950,其他错误,002921.SZ,900,0,0.0,24,48,49,10.49,50,20241016 13:15:51,1090539950
838,其他错误,1090539951,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:15:53,1090539951
839,,1090539952,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:15:53,1090539952
840,,1090539953,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:15:53,1090539953
841,,1090539957,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:15:55,1090539957
842,其他错误,1090539954,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:15:55,1090539954
843,其他错误,1090539961,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:15:56,1090539961
844,,1090539963,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:15:56,1090539963
845,,1090539967,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:15:58,1090539967
846,,1090539968,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:15:58,1090539968
847,其他错误,1090539966,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:15:58,1090539966
848,,1090539964,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:15:58,1090539964
849,其他错误,1090539969,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:15:58,1090539969
850,,1090539976,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:15:58,1090539976
851,其他错误,1090539980,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:01,1090539980
852,,1090539981,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:17:37,1090539981
853,其他错误,1090539983,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:03,1090539983
854,,1090539982,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:03,1090539982
855,,1090539984,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:16:03,1090539984
856,,1090539987,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:17:39,1090539987
857,,1090539988,,300955.SZ,600,600,14.53,23,48,48,14.530000000000001,50,20241016 13:16:04,1090539988
858,其他错误,1090539989,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:06,1090539989
859,,1090539990,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:06,1090539990
860,其他错误,1090539992,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:06,1090539992
861,,1090539991,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:06,1090539991
862,其他错误,1090539994,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:07,1090539994
863,,1090539995,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:07,1090539995
864,,1090539996,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:07,1090539996
865,其他错误,1090539997,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:08,1090539997
866,,1090539998,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:17:43,1090539998
867,,1090540000,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:17:43,1090540000
868,其他错误,1090540012,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:10,1090540012
869,,1090540013,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:10,1090540013
870,,1090540014,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:10,1090540014
871,其他错误,1090540015,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:10,1090540015
872,,1090540017,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:17:45,1090540017
873,,1090540024,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:14,1090540024
874,其他错误,1090540021,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:14,1090540021
875,,1090540025,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:14,1090540025
876,其他错误,1090540026,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:14,1090540026
877,,1090540027,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:16:14,1090540027
878,,1090540028,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:16:14,1090540028
879,,1090540032,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:16,1090540032
880,其他错误,1090540031,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:16,1090540031
881,其他错误,1090540034,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:16,1090540034
882,,1090540033,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:16,1090540033
883,,1090540035,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:17:51,1090540035
884,,1090540041,,300854.SZ,700,200,12.56,23,48,48,12.56,50,20241016 13:16:17,1090540041
885,,1090540036,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:17:52,1090540036
886,其他错误,1090540050,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:18,1090540050
887,,1090540051,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:18,1090540051
888,,1090540052,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:18,1090540052
889,其他错误,1090540053,其他错误,301273.SZ,900,0,0.0,24,48,49,17.31,50,20241016 13:16:19,1090540053
890,其他错误,1090540058,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:21,1090540058
891,,1090540056,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:21,1090540056
892,,1090540057,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:21,1090540057
893,其他错误,1090540055,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:21,1090540055
894,,1090540059,,300886.SZ,400,0,0.0,23,48,48,20.28,50,20241016 13:17:56,1090540059
895,其他错误,1090540066,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:23,1090540066
896,,1090540067,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:23,1090540067
897,,1090540068,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:23,1090540068
898,其他错误,1090540070,其他错误,300417.SZ,900,0,0.0,23,48,48,10.23,50,20241016 13:17:59,1090540070
899,,1090540073,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:28,1090540073
900,其他错误,1090540072,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:28,1090540072
901,,1090540074,,301167.SZ,600,600,14.42,24,48,49,14.42,50,20241016 13:16:28,1090540074
902,,1090540083,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:18:03,1090540083
903,其他错误,1090540075,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:28,1090540075
904,其他错误,1090540076,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:16:28,1090540076
905,,1090540077,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:03,1090540077
906,,1090540085,,300955.SZ,600,600,14.51,23,48,48,14.51,50,20241016 13:18:03,1090540085
907,其他错误,1090540088,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:31,1090540088
908,,1090540090,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:31,1090540090
909,,1090540089,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:31,1090540089
910,其他错误,1090540092,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:31,1090540092
911,,1090540094,,300069.SZ,700,200,14.14,24,48,49,14.14,50,20241016 13:16:32,1090540094
912,,1090540095,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:32,1090540095
913,其他错误,1090540097,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:16:32,1090540097
914,,1090540098,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:08,1090540098
915,,1090540100,,600137.SH,700,200,13.59,23,48,48,13.59,50,20241016 13:16:33,1090540100
916,,1090540104,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:18:12,1090540104
917,,1090540105,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:18:12,1090540105
918,其他错误,1090540119,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:41,1090540119
919,,1090540120,,300069.SZ,700,200,14.11,24,48,49,14.11,50,20241016 13:16:41,1090540120
920,,1090540122,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:41,1090540122
921,其他错误,1090540123,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:41,1090540123
922,其他错误,1090540125,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:44,1090540125
923,,1090540128,,301167.SZ,600,600,14.41,24,48,49,14.41,50,20241016 13:16:45,1090540128
924,,1090540126,,300069.SZ,700,200,14.11,24,48,49,14.11,50,20241016 13:16:45,1090540126
925,,1090540127,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:45,1090540127
926,其他错误,1090540131,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:16:45,1090540131
927,其他错误,1090540136,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:48,1090540136
928,,1090540137,,300069.SZ,700,200,14.11,24,48,49,14.11,50,20241016 13:16:48,1090540137
929,,1090540142,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:48,1090540142
930,,1090540143,,301167.SZ,600,600,14.41,24,48,49,14.41,50,20241016 13:16:48,1090540143
931,其他错误,1090540144,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:48,1090540144
932,其他错误,1090540147,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:18:25,1090540147
933,,1090540156,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:16:51,1090540156
934,,1090540158,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:16:52,1090540158
935,,1090540160,,300854.SZ,700,200,12.56,23,48,48,12.56,50,20241016 13:18:27,1090540160
936,,1090540159,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:16:52,1090540159
937,其他错误,1090540161,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:53,1090540161
938,,1090540162,,300069.SZ,700,200,14.11,24,48,49,14.11,50,20241016 13:16:53,1090540162
939,,1090540163,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:53,1090540163
940,,1090540164,,301167.SZ,600,600,14.41,24,48,49,14.41,50,20241016 13:16:53,1090540164
941,其他错误,1090540165,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:54,1090540165
942,,1090540170,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:16:54,1090540170
943,其他错误,1090540166,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:18:29,1090540166
944,,1090540168,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:29,1090540168
945,其他错误,1090540174,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:16:58,1090540174
946,,1090540176,,300069.SZ,700,200,14.11,24,48,49,14.11,50,20241016 13:16:58,1090540176
947,其他错误,1090540179,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:16:58,1090540179
948,,1090540177,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:16:58,1090540177
949,,1090540178,,301167.SZ,600,600,14.41,24,48,49,14.41,50,20241016 13:16:58,1090540178
950,,1090540182,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:18:33,1090540182
951,,1090540184,,300854.SZ,700,200,12.56,23,48,48,12.56,50,20241016 13:18:33,1090540184
952,,1090540183,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:16:59,1090540183
953,其他错误,1090540180,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:16:59,1090540180
954,,1090540181,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:34,1090540181
955,其他错误,1090540195,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:01,1090540195
956,,1090540198,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:01,1090540198
957,其他错误,1090540200,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:01,1090540200
958,,1090540197,,300069.SZ,1000,1000,14.11,24,48,49,14.11,50,20241016 13:17:01,1090540197
959,其他错误,1090540202,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:01,1090540202
960,其他错误,1090540203,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:17:01,1090540203
961,,1090540205,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:18:38,1090540205
962,,1090540206,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:18:38,1090540206
963,,1090540204,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:38,1090540204
964,,1090540210,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:05,1090540210
965,其他错误,1090540212,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:05,1090540212
966,其他错误,1090540209,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:05,1090540209
967,,1090540217,,300854.SZ,700,200,12.56,23,48,48,12.56,50,20241016 13:17:05,1090540217
968,其他错误,1090540211,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:06,1090540211
969,其他错误,1090540219,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:07,1090540219
970,,1090540220,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:07,1090540220
971,其他错误,1090540221,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:07,1090540221
972,其他错误,1090540222,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:07,1090540222
973,其他错误,1090540226,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:18:42,1090540226
974,,1090540232,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:10,1090540232
975,其他错误,1090540231,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:18:45,1090540231
976,其他错误,1090540234,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:10,1090540234
977,其他错误,1090540233,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:10,1090540233
978,其他错误,1090540235,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:17:10,1090540235
979,,1090540236,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:45,1090540236
980,其他错误,1090540239,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:12,1090540239
981,其他错误,1090540242,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:12,1090540242
982,,1090540240,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:12,1090540240
983,其他错误,1090540243,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:12,1090540243
984,,1090540246,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:18:47,1090540246
985,其他错误,1090540245,其他错误,300417.SZ,900,0,0.0,23,48,48,10.24,50,20241016 13:18:48,1090540245
986,其他错误,1090540253,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:15,1090540253
987,,1090540254,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:15,1090540254
988,,1090540255,,300899.SZ,400,0,0.0,23,48,48,20.86,50,20241016 13:17:15,1090540255
989,,1090540256,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:17:16,1090540256
990,其他错误,1090540262,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:18,1090540262
991,其他错误,1090540260,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:18,1090540260
992,其他错误,1090540263,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:18,1090540263
993,,1090540261,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:18,1090540261
994,,1090540264,,300899.SZ,400,0,0.0,23,48,48,20.86,50,20241016 13:18:53,1090540264
995,其他错误,1090540267,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:19,1090540267
996,,1090540268,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:20,1090540268
997,其他错误,1090540270,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:21,1090540270
998,,1090540271,,300899.SZ,400,0,0.0,23,48,48,20.86,50,20241016 13:17:21,1090540271
999,其他错误,1090540269,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:17:21,1090540269
1000,,1090540275,,603022.SH,1400,1400,6.92,23,48,48,6.92,50,20241016 13:18:56,1090540275
1001,,1090540276,,300854.SZ,700,200,12.56,23,48,48,12.56,50,20241016 13:18:56,1090540276
1002,其他错误,1090540277,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:22,1090540277
1003,,1090540278,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:22,1090540278
1004,其他错误,1090540279,其他错误,301167.SZ,900,0,0.0,24,48,49,14.41,50,20241016 13:18:57,1090540279
1005,其他错误,1090540280,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:23,1090540280
1006,其他错误,1090540303,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:25,1090540303
1007,,1090540304,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:25,1090540304
1008,其他错误,1090540306,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:26,1090540306
1009,其他错误,1090540308,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:26,1090540308
1010,,1090540307,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:26,1090540307
1011,,1090540309,,300899.SZ,400,0,0.0,23,48,48,20.86,50,20241016 13:17:27,1090540309
1012,,1090540316,,300854.SZ,1200,1200,12.56,23,48,48,12.56,50,20241016 13:19:02,1090540316
1013,,1090540312,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:19:03,1090540312
1014,其他错误,1090540322,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:30,1090540322
1015,,1090540321,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:30,1090540321
1016,其他错误,1090540320,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:30,1090540320
1017,其他错误,1090540325,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:31,1090540325
1018,,1090540326,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:31,1090540326
1019,其他错误,1090540329,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:33,1090540329
1020,,1090540332,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:33,1090540332
1021,,1090540333,,300899.SZ,400,0,0.0,23,48,48,20.86,50,20241016 13:17:34,1090540333
1022,其他错误,1090540335,其他错误,300417.SZ,900,0,0.0,23,48,48,10.23,50,20241016 13:17:34,1090540335
1023,,1090540336,,300886.SZ,400,0,0.0,23,48,48,20.27,50,20241016 13:17:34,1090540336
1024,,1090540337,,300321.SZ,500,0,0.0,23,48,48,16.73,50,20241016 13:19:10,1090540337
1025,其他错误,1090540352,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:37,1090540352
1026,其他错误,1090540354,其他错误,301273.SZ,900,0,0.0,24,48,49,17.3,50,20241016 13:17:37,1090540354
1027,,1090540353,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:37,1090540353
1028,其他错误,1090540359,其他错误,002921.SZ,900,0,0.0,24,48,49,10.47,50,20241016 13:17:40,1090540359
1029,,1090540360,,300749.SZ,1600,1600,6.24,24,48,49,6.24,50,20241016 13:17:40,1090540360
